Date,Close
2025-02-07,35.086212158203125
2025-02-10,35.19997787475586
2025-02-11,35.322265625
2025-02-12,35.228416442871094
2025-02-13,35.82566833496094
2025-02-14,35.85410690307617
2025-02-18,36.01527404785156
2025-02-19,35.67019271850586
2025-02-20,35.88254928588867
2025-02-21,35.78774642944336
2025-02-24,35.78015899658203
2025-02-25,36.23332214355469
2025-02-26,36.30915832519531
2025-02-27,35.94891357421875
2025-02-28,36.10059356689453
2025-03-03,36.421974182128906
2025-03-04,36.421024322509766
2025-03-05,37.076114654541016
2025-03-06,36.75567626953125
2025-03-07,37.077056884765625
2025-03-10,36.4134407043457
2025-03-11,36.17643737792969
2025-03-12,36.2996826171875
2025-03-13,36.17169189453125
2025-03-14,36.681732177734375
2025-03-17,37.059043884277344
2025-03-18,37.12445068359375
2025-03-19,37.27613830566406
2025-03-20,37.04576873779297
2025-03-21,36.80402374267578
2025-03-24,36.667510986328125
2025-03-25,36.870384216308594
2025-03-26,36.416725158691406
2025-03-27,36.47283172607422
2025-03-28,36.277870178222656
2025-03-31,36.121891021728516
2025-04-01,36.1466178894043
2025-04-02,36.201778411865234
2025-04-03,35.61687088012695
2025-04-04,33.717567443847656
2025-04-07,32.66472625732422
2025-04-08,32.37464904785156
2025-04-09,34.26729202270508
2025-04-10,33.73469161987305
2025-04-11,34.50886535644531
2025-04-14,34.96062469482422
2025-04-15,35.2953987121582
2025-04-16,35.237388610839844
2025-04-17,35.54268264770508
2025-04-21,35.245941162109375
2025-04-22,35.903141021728516
2025-04-23,36.0648193359375
2025-04-24,36.59742736816406
2025-04-25,36.711551666259766
2025-04-28,37.04443359375
2025-04-29,37.304080963134766
2025-04-30,37.280303955078125
2025-05-01,37.07962417602539
2025-05-02,37.499046325683594
2025-05-05,37.533287048339844
2025-05-06,37.53424072265625
2025-05-07,37.42866897583008
2025-05-08,37.20706558227539
2025-05-09,37.367794036865234
2025-05-12,37.430572509765625
2025-05-13,37.61507797241211
2025-05-14,37.307884216308594
2025-05-15,37.87186813354492
2025-05-16,37.92893600463867
2025-05-19,38.06208038330078
2025-05-20,38.24279022216797
2025-05-21,37.963172912597656
2025-05-22,37.96983337402344
2025-05-23,38.006927490234375
2025-05-27,38.60419464111328
2025-05-28,38.13531494140625
2025-05-29,38.395912170410156
2025-05-30,38.515750885009766
2025-06-02,38.7440071105957
2025-06-03,38.49197006225586
2025-06-04,38.8296012878418
2025-06-05,38.7021598815918
2025-06-06,38.685035705566406
2025-06-09,38.741153717041016
2025-06-10,38.820091247558594
2025-06-11,38.88381576538086
2025-06-12,39.22715377807617
2025-06-13,38.655555725097656
2025-06-16,38.75826644897461
2025-06-17,38.398765563964844
2025-06-18,38.448219299316406
2025-06-20,38.122005462646484
2025-06-23,38.40161895751953
2025-06-24,38.98081970214844
2025-06-25,38.76108169555664
2025-06-26,39.19285583496094
2025-06-27,39.41355895996094
2025-06-30,39.50511932373047
2025-07-01,39.47331237792969
2025-07-02,39.536922454833984
2025-07-03,39.48584747314453
2025-07-07,39.01359176635742
2025-07-08,39.13888931274414
2025-07-09,39.46656799316406
2025-07-10,39.55331039428711
2025-07-11,39.1263542175293
2025-07-14,39.11478805541992
2025-07-15,38.685909271240234
2025-07-16,38.83818817138672
2025-07-17,38.984676361083984
2025-07-18,38.878665924072266
2025-07-21,39.24489974975586
2025-07-22,39.5513801574707
2025-07-23,40.272281646728516
2025-07-24,39.9176139831543
2025-07-25,39.957130432128906
2025-07-28,39.34127426147461
2025-07-29,39.53403091430664
2025-07-30,39.02901077270508
2025-07-31,38.67049026489258
2025-08-01,38.91721725463867
2025-08-04,39.3027229309082
2025-08-05,39.34127426147461
2025-08-06,39.54366683959961
2025-08-07,39.8164176940918
2025-08-08,40.06314468383789
2025-08-11,39.89159393310547
2025-08-12,40.31950378417969
2025-08-13,40.580692291259766
2025-08-14,40.496849060058594
2025-08-15,40.74838638305664
2025-08-18,40.613460540771484
2025-08-19,40.73393249511719
2025-08-20,40.873680114746094
2025-08-21,40.592254638671875
2025-08-22,41.18690490722656
2025-08-25,40.70597839355469
2025-08-26,40.65779495239258
2025-08-27,40.62309646606445
2025-08-28,40.83512496948242
2025-08-29,40.58165740966797
2025-09-02,40.150848388671875
2025-09-03,40.21831130981445
2025-09-04,40.57780075073242
2025-09-05,40.85247802734375
2025-09-08,41.25918960571289
2025-09-09,41.111732482910156
2025-09-10,41.14931869506836
2025-09-11,41.55217742919922
2025-09-12,41.32665252685547
2025-09-15,41.592655181884766
2025-09-16,41.59554672241211
2025-09-17,41.443267822265625
2025-09-18,41.526153564453125
2025-09-19,41.35942459106445
2025-09-22,41.49049377441406
2025-09-23,41.418209075927734
2025-09-24,41.066436767578125
2025-09-25,40.89691925048828
2025-09-26,41.13908386230469
2025-09-29,41.32991027832031
2025-09-30,41.410308837890625
2025-10-01,41.91401672363281
2025-10-02,41.93532180786133
2025-10-03,42.185237884521484
2025-10-06,42.308258056640625
2025-10-07,42.07868576049805
2025-10-08,42.069000244140625
2025-10-09,41.84620666503906
2025-10-10,41.15361404418945
2025-10-13,41.52655029296875
2025-10-14,41.7880859375
2025-10-15,41.952762603759766
2025-10-16,42.359596252441406
2025-10-17,42.34991455078125
2025-10-20,42.67441177368164
2025-10-21,42.44774627685547
2025-10-22,42.30632019042969
2025-10-23,42.390594482421875
2025-10-24,42.48358917236328
2025-10-27,42.780967712402344
2025-10-28,42.83424377441406
2025-10-29,42.45646667480469
2025-10-30,42.25885772705078
2025-10-31,42.181365966796875
2025-11-03,42.16295623779297
2025-11-04,41.813270568847656
2025-11-05,41.95954513549805
2025-11-06,41.997318267822266
2025-11-07,42.05543518066406
2025-11-10,42.394466400146484
2025-11-11,42.81971740722656
2025-11-12,43.032814025878906
2025-11-13,42.62210464477539
2025-11-14,42.2821044921875
2025-11-17,41.95178985595703
2025-11-18,41.458740234375
2025-11-19,41.34831619262695
2025-11-20,40.882389068603516
2025-11-21,41.484893798828125
2025-11-24,41.59919738769531
2025-11-25,42.008941650390625
2025-11-26,42.475833892822266
2025-11-28,42.554298400878906
2025-12-01,42.33053970336914
2025-12-02,42.47874450683594
2025-12-03,42.785804748535156
2025-12-04,42.71219253540039
2025-12-05,42.679256439208984
2025-12-08,42.51555252075195
2025-12-09,42.46615219116211
2025-12-10,42.9989128112793
2025-12-11,43.14421463012695
2025-12-12,42.726722717285156
2025-12-15,43.08609390258789
2025-12-16,43.00860595703125
2025-12-17,42.61338806152344
2025-12-18,42.97760772705078
2025-12-19,43.12290573120117
2025-12-22,43.22557830810547
2025-12-23,43.37668991088867
2025-12-24,43.35731887817383
2025-12-26,43.619258880615234
2025-12-29,43.512908935546875
2025-12-30,43.49616622924805
2025-12-31,43.417388916015625
2026-01-02,43.792579650878906
2026-01-05,44.27411651611328
2026-01-06,44.269195556640625
2026-01-07,44.25442123413086
2026-01-08,43.95899963378906
2026-01-09,44.49076461791992
2026-01-12,44.74679183959961
2026-01-13,44.38243865966797
2026-01-14,44.628623962402344
2026-01-15,44.618778228759766
2026-01-16,44.65127182006836
2026-01-20,43.83098220825195
2026-01-21,44.43167495727539
2026-01-22,44.60499572753906
2026-01-23,44.86496353149414
2026-01-26,45.20962142944336
2026-01-27,45.761085510253906
2026-01-28,45.34748840332031
2026-01-29,45.514896392822266
2026-01-30,45.091453552246094
2026-02-02,45.43611526489258
2026-02-03,45.47254943847656
2026-02-04,45.672454833984375
2026-02-05,45.022525787353516
2026-02-06,45.98757553100586
2026-02-09,46.59811782836914
2026-02-10,46.775367736816406
2026-02-11,47.15941619873047
2026-02-12,46.745826721191406
2026-02-13,46.873844146728516
2026-02-17,46.932926177978516
2026-02-18,46.99201583862305
2026-02-19,46.67689895629883
2026-02-20,46.99201583862305
2026-02-23,47.00185775756836
2026-02-24,47.26774215698242
2026-02-25,47.66164016723633
2026-02-26,47.39575958251953
2026-02-27,47.5434684753418
2026-03-02,46.47108459472656
2026-03-03,45.07176208496094
2026-03-04,45.56905746459961
2026-03-05,44.687713623046875
2026-03-06,44.126407623291016
2026-03-09,44.48091125488281
2026-03-10,44.64930725097656
2026-03-11,44.412967681884766
2026-03-12,43.72758483886719
2026-03-13,43.18104934692383
2026-03-16,43.83098220825195
2026-03-17,44.13624954223633
2026-03-18,43.19089889526367
2026-03-19,43.289371490478516
2026-03-20,41.783695220947266
2026-03-23,42.85214614868164
2026-03-24,42.54293441772461
2026-03-25,43.20960998535156
2026-03-26,42.31406021118164
2026-03-27,41.99775314331055
2026-03-30,42.246849060058594
2026-03-31,43.50218963623047
2026-04-01,44.085384368896484
2026-04-02,43.759193420410156
2026-04-06,44.085384368896484
2026-04-07,44.065616607666016
2026-04-08,45.55819320678711
2026-04-09,45.30119323730469
2026-04-10,45.38026809692383
2026-04-13,45.77466583251953
2026-04-14,46.12952423095703
2026-04-15,45.95159912109375
2026-04-16,45.789493560791016
2026-04-17,46.42803955078125
2026-04-20,46.214534759521484
2026-04-21,45.36445617675781
2026-04-22,45.46923065185547
2026-04-23,45.03430938720703
2026-04-24,45.3674201965332
2026-04-27,45.22211456298828
2026-04-28,45.031341552734375
2026-04-29,44.60927200317383
2026-04-30,45.56708908081055
2026-05-01,45.51470184326172
2026-05-04,44.782249450683594
2026-05-05,45.38224411010742
2026-05-06,46.56938934326172
2026-05-07,45.854732513427734
2026-05-08,46.240230560302734
2026-05-11,46.03265380859375
2026-05-12,45.79838943481445
2026-05-13,46.044517517089844
2026-05-14,45.930843353271484
2026-05-15,45.11338424682617
2026-05-18,45.459346771240234
2026-05-19,45.130191802978516
2026-05-20,45.97730255126953
2026-05-21,46.15719985961914
2026-05-22,46.09789276123047
2026-05-26,46.56345748901367
2026-05-27,46.434959411621094
2026-05-28,46.549617767333984
2026-05-29,46.63264846801758
2026-06-01,46.38850021362305
2026-06-02,46.82935333251953
2026-06-03,46.536773681640625
2026-06-04,46.85308074951172
2026-06-05,45.55819320678711
2026-06-08,45.825077056884766
2026-06-09,45.78652572631836
2026-06-10,45.27054977416992
2026-06-11,46.63759231567383
2026-06-12,46.74039077758789
2026-06-15,47.001346588134766
2026-06-16,47.13972854614258
2026-06-17,46.744346618652344
2026-06-18,47.08042526245117
2026-06-22,46.89162826538086
2026-06-23,46.18586349487305
2026-06-24,46.2599983215332
2026-06-25,46.630001068115234
2026-06-26,46.492000579833984
2026-06-29,46.66299819946289
2026-06-30,46.599998474121094
2026-07-01,46.41999816894531
2026-07-02,46.98500061035156
2026-07-06,47.41999816894531
2026-07-07,46.86000061035156
2026-07-08,46.4900016784668
2026-07-09,46.736000061035156
2026-07-10,46.93899917602539
2026-07-13,46.49700164794922
2026-07-14,46.86800003051758
2026-07-15,47.152000427246094
2026-07-16,46.8489990234375
2026-07-17,46.6879997253418
2026-07-20,46.34000015258789
2026-07-21,46.79399871826172
2026-07-22,46.85200119018555
2026-07-23,46.19200134277344
2026-07-24,46.513999938964844
2026-07-27,46.79499816894531
2026-07-28,46.90999984741211
2026-07-29,46.63999938964844
2026-07-30,47.939998626708984
2026-07-31,47.512001037597656
2026-08-03,47.584999084472656
